MAL_ID,Name,Score,Genres,English_name,Type,Episodes,Aired,Premiered,Studios,Source,Ranked,Popularity,Themes,Synopsis
43353,Bear Bear Bear Kuma!,6.43,Comedy,Unknown,ONA,12,"Oct 9, 2020 to Dec 25, 2020",Unknown,EMT Squared,Light novel,6280,6717,,
27825,Long Zhi Gu: Poxiao Qibing,7.21,"Action, Adventure, Magic, Fantasy",Dragon Nest:Warriors,Movie,1,"Jul 31, 2014",Unknown,Mili Pictures,Game,2746,6718,,
29255,Koukaku Kidoutai Arise .jp,6.35,Action,Unknown,Special,1,"Nov 14, 2013",Unknown,Production I.G,Unknown,6654,6719,,
29730,Ienai Koto The Animation,6.17,Hentai,Unknown,OVA,2,"Mar 6, 2015 to Mar 4, 2016",Unknown,Unknown,Manga,Unknown,6720,,
33119,Tokyogurashi!,4.7,"Music, Parody",Tokyo-Live!,ONA,1,"Apr 1, 2016",Unknown,Unknown,Visual novel,10816,6721,,
2554,Ai Shoujo Pollyanna Story,6.96,"Drama, Historical, Slice of Life",Unknown,TV,51,"Jan 5, 1986 to Dec 28, 1986",Winter 1986,Nippon Animation,Novel,3763,6722,,
4851,Lupin III: Seven Days Rhapsody,7.03,"Action, Adventure, Comedy, Seinen",Unknown,Special,1,"Sep 8, 2006",Unknown,TMS Entertainment,Unknown,3547,6723,,
29703,Ikoku na Retro,6.33,Hentai,Unknown,OVA,1,"Apr 24, 2015",Unknown,Unknown,Manga,Unknown,6724,,
1207,Wata no Kuni Hoshi,6.88,"Drama, Fantasy, Psychological, Romance, Shoujo",Fantasy of a Kitten,Movie,1,"Feb 11, 1984",Unknown,Mushi Production,Manga,4134,6725,,
2719,MapleStory,5.33,"Action, Kids, Fantasy, Comedy, Romance",Unknown,TV,25,"Oct 7, 2007 to Mar 30, 2008",Fall 2007,Madhouse,Game,10090,6726,,
20141,Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,6.88,"Action, Adventure, Comedy, Seinen",Unknown,Special,1,"Nov 15, 2013",Unknown,TMS Entertainment,Unknown,4120,6727,,
1632,Shintaisou: Shin,6.06,"Hentai, School",Princess 69:Midnight Gymnastics,OVA,2,"Jun 24, 2005 to Sep 30, 2005",Unknown,AT-2,Visual novel,Unknown,6728,,
29915,Junai Maniac,6.45,Hentai,Pure Love Maniac,OVA,2,"Apr 17, 2015 to Jul 17, 2015",Unknown,Unknown,Manga,Unknown,6729,,
5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,7.44,"Comedy, Sci-Fi, Shounen",Keroro Movie 3,Movie,1,"Mar 1, 2008",Unknown,Sunrise,Unknown,1771,6730,,
31133,Shounen Sunday CM Gekijou: InuYasha-hen,6.28,"Action, Demons, Fantasy",Unknown,Special,2,"Nov, 1996 to 2000",Unknown,Unknown,Manga,6975,6731,,
2811,Soratobu Yuureisen,6.65,"Adventure, Drama, Mecha, Sci-Fi",Flying Phantom Ship,Movie,1,"Jul 20, 1969",Unknown,Toei Animation,Manga,5131,6732,,
3941,Rensa Byoutou,6.85,Hentai,Unknown,OVA,2,"Jun 25, 2007 to Sep 25, 2007",Unknown,Anime Antenna Iinkai,Visual novel,Unknown,6733,,
13259,Kyoto Animation: Ajisai-hen,5.62,Magic,Hydrangea,Special,1,"Jun, 2011",Unknown,Kyoto Animation,Original,9382,6734,,
1150,Legend of Crystania,6.02,"Action, Adventure, Fantasy, Magic, Supernatural",Legend of Crystania,OVA,3,"Nov 21, 1996 to Apr 23, 1997",Unknown,Triangle Staff,Unknown,8151,6735,,
35480,Karadasagashi,5.68,"Horror, School, Shounen",Unknown,ONA,10,"Jul 30, 2017 to Aug 31, 2017",Unknown,Studio Khronos,Manga,9200,6736,,
5890,Inko,5.65,"Hentai, Yuri",The Sleazy Family (2),OVA,3,"Jul 29, 2005 to Nov 18, 2005",Unknown,Unknown,Original,Unknown,6737,,
21703,Pokemon XY: New Year Special,6.29,"Action, Adventure, Comedy, Fantasy, Kids",Unknown,Special,1,"Dec 31, 2013",Unknown,OLM,Unknown,6920,6738,,
748,True Love Story,6.07,Romance,"True Love Story Summer Days, and yet...",OVA,3,"Sep 26, 2003 to Apr 23, 2004",Unknown,Unknown,Visual novel,7924,6739,,
3256,Soukou Kihei Votoms: Pailsen Files,7.28,"Mecha, Military, Sci-Fi, Space",Unknown,OVA,12,"Oct 26, 2007 to Aug 25, 2008",Unknown,The Answer Studio,Original,2452,6740,,
980,Rikujou Bouei-tai Mao-chan,6.29,"Comedy, Kids, Magic, Military, Sci-Fi",Ground Defense Force! Mao-chan,TV,26,"Jul 4, 2002 to Dec 26, 2002",Summer 2002,Xebec,Original,6939,6741,,
1736,B,7.15,"Action, Adventure, Shounen",Unknown,OVA,14,"Aug 21, 1997 to Jan 21, 1998",Unknown,TMS Entertainment,Manga,2979,6742,,
37034,Drifters: Kokuou-sama Goranshin,5.63,"Comedy, Parody",Unknown,Special,1,"Dec 30, 2016",Unknown,Hoods Drifters Studio,Unknown,9325,6743,,
39093,Additional Memory,7.28,Music,Unknown,Music,1,"Sep 14, 2018",Unknown,Unknown,Original,2432,6744,,
938,Shin Getter Robo tai Neo Getter Robo,7.06,"Action, Mecha, Sci-Fi, Shounen",Shin Getter Robo vs. Neo Getter Robo,OVA,4,"Dec 21, 2000 to Jun 25, 2001",Unknown,Brain,Unknown,3389,6745,,
2137,Haitokuzuma,6.03,Hentai,Insatiable,OVA,2,"Dec 25, 2005 to Dec 25, 2006",Unknown,Unknown,Manga,Unknown,6746,,
6959,GA: Geijutsuka Art Design Class: Aozora ga Kakitai,7.09,"Slice of Life, Comedy, School, Seinen",Unknown,OVA,1,"Apr 2, 2010",Unknown,AIC PLUS+,4-koma manga,3251,6747,,
333,Mama wa Shougaku 4 Nensei,7.21,"Comedy, Drama, Sci-Fi",Mama is Just a Fourth Grade Pupil,TV,51,"Jan 10, 1992 to Dec 25, 1992",Winter 1992,Sunrise,Original,2749,6748,,
2861,Seifuku Shojo The Animation,6.27,Hentai,Unknown,OVA,2,"Feb 27, 2004 to May 28, 2004",Unknown,Unknown,Manga,Unknown,6749,,
40894,Kyokou Suiri Mini Anime,5.71,"Comedy, Demons, Supernatural",Unknown,ONA,38,"Nov 15, 2019 to Feb 10, 2020",Unknown,AQUA ARIS,Manga,9134,6750,,
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.25,"Fantasy, Music, Romance, Shoujo",Unknown,Movie,1,"Nov 10, 2007",Unknown,Toei Animation,Original,2587,6751,,
5658,Great Mazinger,7.06,"Action, Mecha, Sci-Fi, Shounen",Unknown,TV,56,"Sep 8, 1974 to Sep 26, 1975",Fall 1974,Toei Animation,Manga,3387,6752,,
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,6.16,Drama,Unknown,Special,1,"Aug 10, 2014",Unknown,Unknown,Unknown,7538,6753,,
32481,Love Live! Kouhaku Special Anime,6.36,Music,Unknown,Special,1,"Dec 31, 2015",Unknown,Sunrise,Original,6614,6754,,
2371,Hotaruko,6.06,Hentai,Crimson Climax,OVA,3,"Feb 21, 2003 to Sep 25, 2003",Unknown,Arms,Visual novel,Unknown,6755,,
16381,Santa Company,5.82,Fantasy,Unknown,Movie,1,"Oct 25, 2014",Unknown,Nexus,Original,8773,6756,,
37176,Doupo Cangqiong 2nd Season,7.62,"Action, Adventure, Historical, Demons, Romance, Martial Arts, Fantasy",Unknown,ONA,12,"Mar 3, 2018 to May 13, 2018",Unknown,Unknown,Novel,1214,6757,,
13175,Shiranpuri (Movie),6.29,"Drama, School",Unknown,Movie,1,"Mar 26, 2012",Unknown,Shirogumi,Original,6957,6758,,
2609,Kakyuusei (TV),6.23,"Harem, Drama, Romance, School",Unknown,TV,13,"Jul 2, 1999 to Sep 24, 1999",Summer 1999,Unknown,Visual novel,7226,6759,,
35880,Yowamushi Pedal: Re:Generation,7.06,"Comedy, Sports, Drama, Shounen",Unknown,Movie,1,"Oct 13, 2017",Unknown,TMS Entertainment,Manga,3427,6760,,
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,7.2,"Action, Adventure, Comedy, Seinen",Unknown,Movie,1,"Apr 19, 1997",Unknown,Unknown,Manga,2760,6761,,
1297,Project A-Ko 3: Cinderella Rhapsody,6.41,"Action, Comedy, Mecha, Sci-Fi, Super Power",Unknown,OVA,1,"Jun 20, 1988",Unknown,Studio Fantasia,Original,6377,6762,,
15177,Macross FB7: Ore no Uta wo Kike!,6.31,"Action, Sci-Fi, Music, Space, Romance, Mecha",Unknown,Movie,1,"Oct 20, 2012",Unknown,Satelight,Unknown,6847,6763,,
378,eX-Driver the Movie,6.64,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Unknown,Movie,1,"Apr 20, 2002",Unknown,Actas,Original,5200,6764,,
30817,Netoraserare,5.57,Hentai,Unknown,OVA,2,"Jul 24, 2015 to Sep 25, 2015",Unknown,Unknown,Manga,Unknown,6765,,
37619,CMFU Xueyuan: Wangzi Peng Peng Qiu,6.19,"Romance, School, Sports",Unknown,ONA,24,"Nov 3, 2016 to Apr 6, 2017",Unknown,Shanghai Foch Film Culture Investment,Novel,7401,6766,,
2317,Hen,5.25,"Comedy, Ecchi, Shoujo Ai",Strange Love,OVA,2,"Mar 21, 1997 to May 9, 1997",Unknown,Unknown,Manga,10229,6767,,
2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,7.3,"Adventure, Comedy, Kids, Sci-Fi",Doraemon the Movie:Nobita in the Wan-Nyan Spacetime Odyssey,Movie,1,"Mar 6, 2004",Unknown,Shin-Ei Animation,Unknown,2323,6768,,
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,7.05,"Action, Military, School",Unknown,ONA,1,"Nov 11, 2017",Unknown,Actas,Original,3449,6769,,
3422,Donburi Kazoku,5.93,Hentai,Like Mother Like Daughter,OVA,2,"Jun 9, 2006 to Oct 10, 2006",Unknown,Y.O.U.C,Original,Unknown,6770,,
2427,Unico,7.13,"Adventure, Fantasy, Kids",The Fantastic Adventures Of Unico,Movie,1,"Mar 14, 1981",Unknown,Madhouse,Manga,3076,6771,,
2165,Gegege no Kitarou (2007),6.93,"Comedy, Horror, Fantasy",Unknown,TV,100,"Apr 1, 2007 to Mar 29, 2009",Spring 2007,Toei Animation,Manga,3895,6772,,
2675,Doraemon Movie 17: Nobita to Ginga Express,7.15,Fantasy,Doraemon the Movie:Nobita and the Galaxy Super-express,Movie,1,"Mar 2, 1996",Unknown,Shin-Ei Animation,Unknown,2973,6773,,
35231,Vatican Kiseki Chousakan: Majo no Soup,6.46,"Mystery, Supernatural, Drama",Unknown,OVA,1,"Apr 11, 2018",Unknown,Unknown,Novel,6096,6774,,
7453,AIKa Zero Picture Drama,5.6,Ecchi,Unknown,Special,3,"Aug 25, 2009 to Dec 22, 2009",Unknown,Studio Fantasia,Original,9415,6775,,
13073,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura Specials,7.17,"Sports, Shounen",Unknown,Special,2,"Aug 26, 2011 to Oct 26, 2011",Unknown,Production I.G,Unknown,2920,6776,,
1295,A-Ko The Versus,6.26,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",Project A-ko:Uncivil Wars,OVA,2,"Jul 21, 1990 to Aug 21, 1990",Unknown,Studio Fantasia,Original,7057,6777,,
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,7.06,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,Special,1,"Jul 25, 2008",Unknown,TMS Entertainment,Unknown,3395,6778,,
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),6.6,"Action, Sci-Fi, Adventure",Unknown,TV,26,"Apr 4, 1999 to Sep 26, 1999",Spring 1999,J.C.Staff,Novel,5359,6779,,
10003,Kago Shintarou Anime Sakuhin Shuu,5.01,"Comedy, Dementia, Horror, Seinen",Unknown,OVA,15,2008,Unknown,Unknown,Original,10606,6780,,
29017,Wooser no Sono Higurashi: Mugen-hen,6.59,"Comedy, Fantasy, Slice of Life",Wooser,TV,13,"Jul 3, 2015 to Sep 25, 2015",Summer 2015,SANZIGEN,Web manga,5426,6781,,
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuu Anzen,6.34,"Sports, Shounen",Unknown,ONA,6,"Jul 1, 2016 to Sep 9, 2016",Unknown,Unknown,Manga,6664,6782,,
39471,Hime-sama Love Life!,6.73,Hentai,Unknown,OVA,Unknown,"May 31, 2019 to ?",Unknown,PoRO,Visual novel,Unknown,6783,,
40519,Youma Shoukan e Youkoso,6.6,"Hentai, Demons, Supernatural, Fantasy",Unknown,OVA,2,"Feb 7, 2020 to Mar 6, 2020",Unknown,Unknown,Visual novel,Unknown,6784,,
2929,Moonlight Mile 2nd Season: Touch Down,7.36,"Adventure, Drama, Sci-Fi, Space",Unknown,TV,14,"Sep 13, 2007 to Dec 13, 2007",Fall 2007,Studio Hibari,Manga,2067,6785,,
3008,Time Bokan Series: Yatterman,6.68,"Adventure, Comedy, Mecha",Unknown,TV,108,"Jan 1, 1977 to Jan 27, 1979",Winter 1977,Tatsunoko Production,Original,4998,6786,,
14661,Kindan no Byoutou The Animation,6.53,"Harem, Hentai",Unknown,OVA,2,"Sep 28, 2012 to Dec 21, 2012",Unknown,Unknown,Visual novel,Unknown,6787,,
1444,Sol Bianca: Taiyou no Fune,6.37,"Adventure, Mecha, Sci-Fi, Space",Sol Bianca:The Legacy,OVA,6,"Sep 24, 1999 to Oct 6, 2000",Unknown,AIC,Unknown,6533,6788,,
30617,Animegatari,5.74,Comedy,Unknown,Movie,8,"Apr 17, 2015 to Mar 5, 2016",Unknown,W-Toon Studio,Original,9015,6789,,
11687,Pussycat,4.18,"Fantasy, Horror",Unknown,ONA,1,"Dec 8, 2008",Unknown,Unknown,Original,10968,6790,,
37736,Rang Wo Men Shao Ba,5.86,"Comedy, Psychological, Magic, School",Fire X Fire,ONA,2,"Feb 13, 2018 to Mar 22, 2018",Unknown,Unknown,Original,8630,6791,,
33798,Cheer Danshi!! Recap,5.91,"Sports, School",Unknown,Special,1,"Aug 9, 2016",Unknown,Brain,Novel,8484,6792,,
30196,Tsubasa to Hotaru (2015),6.4,"Romance, School, Shoujo",Unknown,Special,4,"Mar 6, 2015 to Mar 27, 2015",Unknown,J.C.Staff,Manga,6427,6793,,
36051,Hitozuma Life: One Time Gal,6.41,Hentai,Unknown,OVA,2,"Sep 8, 2017 to Dec 8, 2017",Unknown,Unknown,Manga,Unknown,6794,,
1909,Kusatta Kyoushi no Houteishiki,6.11,"Comedy, Romance, Shounen Ai",Bad Teacher Equation,OVA,2,"Nov 25, 1994 to Nov 24, 1995",Unknown,J.C.Staff,Manga,7776,6795,,
12867,Tsuki no Sango,6.12,Drama,Unknown,Movie,1,"Dec 21, 2010",Unknown,ufotable,Other,7728,6796,,
2703,Chousoku Spinner,6.63,"Shounen, Sports",Super YoYo,TV,22,"Nov 30, 1998 to Sep 10, 1999",Fall 1998,Xebec,Manga,5243,6797,,
21649,Mitsuwano,6.04,Slice of Life,Unknown,OVA,1,"Mar 12, 2014",Unknown,Zexcs,Light novel,8081,6798,,
2459,Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,6.94,"Comedy, Drama, Romance, Seinen",Unknown,OVA,1,"May 21, 1991",Unknown,Unknown,Unknown,3856,6799,,
30543,Rasen Sokou no Dystopia,6.02,Hentai,Unknown,OVA,2,"Jun 26, 2015 to Nov 27, 2015",Unknown,PoRO,Visual novel,Unknown,6800,,
29975,Gunslinger Stratos,6.05,"Action, Sci-Fi",Unknown,ONA,1,"Mar 15, 2014",Unknown,Unknown,Game,8036,6801,,
2688,Akai Koudan Zillion,6.6,"Action, Military, Sci-Fi, Adventure",Zillion,TV,31,"Apr 12, 1987 to Dec 13, 1987",Spring 1987,"Production I.G, Tatsunoko Production",Game,5354,6802,,
10050,Macross F Music Clip Shuu: Nyankuri,7.32,Music,Unknown,Music,1,"Nov 26, 2010",Unknown,Satelight,Original,2257,6803,,
33026,Time Bokan 24,5.89,"Adventure, Comedy, Mecha",Time Bokan 24,TV,24,"Oct 1, 2016 to Mar 18, 2017",Fall 2016,Tatsunoko Production,Original,8541,6804,,
40995,Hentatsu (TV),5.1,"Adventure, Mystery",Unknown,TV,12,"Jan 4, 2020 to Mar 21, 2020",Winter 2020,Yaoyorozu,Original,10494,6805,,
3327,Giant Gorg,7.12,"Action, Adventure, Mecha, Sci-Fi",Giant Gorg,TV,26,"Apr 5, 1984 to Sep 27, 1984",Spring 1984,Sunrise,Original,3112,6806,,
40327,Mewkledreamy,6.51,"Adventure, Kids, Fantasy",Unknown,TV,Unknown,"Apr 5, 2020 to ?",Spring 2020,J.C.Staff,Other,5870,6807,,
32202,Kimi ni Maji Kyun!,6.63,"Magic, Music, Romance, School",Unknown,OVA,1,"May 18, 2016",Unknown,Sunrise,Original,5263,6808,,
4667,B-Legend! Battle B-Daman Fire Spirits!,6.37,"Adventure, Fantasy, Game, Kids",Battle B-Daman:Fire Spirits!,TV,51,"Jan 10, 2005 to Dec 26, 2005",Winter 2005,Unknown,Unknown,6560,6809,,
1273,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,6.13,"Hentai, Demons",La Blue Girl Returns,OVA,4,"May 25, 2001 to May 25, 2002",Unknown,Arms,Manga,Unknown,6810,,
3107,Dark Shell: Ori no Naka no Namameki,6.09,Hentai,Dark Shell:Lust in the Cage,OVA,2,"Jun 25, 2003 to Sep 25, 2003",Unknown,Unknown,Original,Unknown,6811,,
4701,Yama Hime no Mi,6.17,Hentai,Unknown,OVA,3,"Oct 26, 2007 to Oct 15, 2010",Unknown,Unknown,Manga,Unknown,6812,,
31319,12-sai. 2nd Season,6.26,"Romance, School, Shoujo",Unknown,OVA,4,"Jul 3, 2015 to Dec 1, 2015",Unknown,SynergySP,Manga,7043,6813,,
3250,Daishikkin Helena,5.84,Hentai,Elfen Laid,OVA,2,"Aug 12, 2005 to Nov 11, 2005",Unknown,Unknown,Original,Unknown,6814,,
24745,Yobai Suru Shichinin no Harame,6.59,"Harem, Hentai",Unknown,OVA,2,"Nov 21, 2014 to Mar 20, 2015",Unknown,Unknown,Visual novel,Unknown,6815,,
2677,Doraemon Movie 11: Nobita to Animal Planet,7.11,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Doraemon the Movie:Nobita and the Animal Planet,Movie,1,"Mar 10, 1990",Unknown,Unknown,Unknown,3162,6816,,
35346,Cinderella Girls Gekijou: Kayou Cinderella Theater,6.46,"Comedy, Slice of Life",THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 2nd Season,ONA,13,"Apr 4, 2017 to Jun 27, 2017",Unknown,"Gathering, Lesprit",4-koma manga,6093,6817,,
14685,Onegai☆Teacher: Reminiscence Disc,6.7,"Comedy, Romance, Sci-Fi",Unknown,OVA,1,"Mar 28, 2003",Unknown,Unknown,Original,4915,6818,,
33104,Rance 01: Hikari wo Motomete The Animation - Leazas no Yami,6.23,Hentai,Unknown,Special,1,"Jan 29, 2016",Unknown,Seven,Visual novel,Unknown,6819,,
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,6.55,Hentai,Unknown,OVA,1,"Aug 26, 2016",Unknown,Unknown,Visual novel,Unknown,6820,,
10177,DD Hokuto no Ken,6.16,"Parody, Seinen",DD Fist of the North Star,TV,12,"Jan 12, 2011 to Apr 6, 2011",Winter 2011,Unknown,Manga,7535,6821,,
711,Uchuu Senkan Yamato (Movie),6.73,"Military, Sci-Fi, Space, Drama",Space Battleship Yamato,Movie,1,"Aug 6, 1977",Unknown,Unknown,Original,4749,6822,,
4095,Chuumon no Ooi Ryouriten (1991),6.25,"Horror, Supernatural, Fantasy",Unknown,Movie,1,1991,Unknown,Unknown,Book,7111,6823,,
38720,Lupin III: Goodbye Partner,6.83,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,Special,1,"Jan 25, 2019",Unknown,TMS Entertainment,Manga,4332,6824,,
4730,Inyoku Tokkyuu Zetsurinou,5.68,Hentai,Hentai Express,OVA,1,"Aug 31, 2007",Unknown,Unknown,Original,Unknown,6825,,
5643,Kimi no Na wo Yobeba,6.39,"Hentai, School",Unknown,OVA,2,"Nov 28, 2008 to Feb 27, 2009",Unknown,Suzuki Mirano,Manga,Unknown,6826,,
30771,Mudai,7.2,"Music, Slice of Life, Drama, Romance",Unknown,Music,1,"May 7, 2015",Unknown,Unknown,Original,2789,6827,,
2549,Perrine Monogatari,7.52,"Slice of Life, Historical, Drama, Shoujo",Unknown,TV,53,"Jan 1, 1978 to Dec 31, 1978",Winter 1978,Nippon Animation,Novel,1502,6828,,
9005,To Heart 2 Adnext,6.77,"Comedy, Harem, Romance",Unknown,OVA,2,"Sep 23, 2010 to Dec 22, 2010",Unknown,Unknown,Visual novel,4596,6829,,
1407,Stainless Night,6.07,"Hentai, Yuri",Unknown,OVA,2,"Dec 22, 1995 to Mar 22, 1996",Unknown,Unknown,Unknown,Unknown,6830,,
2755,Cleopatra,5.62,"Sci-Fi, Hentai, Historical",Cleopatra:Queen of Sex,Movie,1,"Sep 15, 1970",Unknown,Mushi Production,Original,Unknown,6831,,
33697,Gravity Daze The Animation: Ouverture,6.4,"Action, Sci-Fi, Fantasy",Unknown,OVA,1,"Dec 26, 2016",Unknown,Khara,Game,6397,6832,,
5686,Himekishi Angelica,6.3,Hentai,Unknown,OVA,2,"Jan 25, 2008 to Jul 25, 2008",Unknown,Unknown,Visual novel,Unknown,6833,,
37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,6.99,Sports,Unknown,Special,1,"Jan 21, 2018",Unknown,OLM,Game,3666,6834,,
6689,Hitozuma Koukan Nikki,6.07,Hentai,Wife-Swap Diaries,OVA,2,"Jul 10, 2009 to Oct 9, 2009",Unknown,Unknown,Visual novel,Unknown,6835,,
2419,Spirit of Wonder: China-san no Yuuutsu,6.48,"Romance, Sci-Fi, Seinen",Unknown,OVA,1,"Jun 3, 1992",Unknown,Ajia-Do,Unknown,6016,6836,,
171,Strange Dawn,6.35,"Adventure, Drama, Fantasy",Unknown,TV,13,"Jul 11, 2000 to Sep 26, 2000",Summer 2000,Hal Film Maker,Original,6634,6837,,
1880,Midnight Eye: Gokuu II,6.23,"Action, Sci-Fi, Adventure, Mystery, Super Power, Seinen",Goku II:Midnight Eye,OVA,1,"Dec 22, 1989",Unknown,Madhouse,Manga,7208,6838,,
36858,Usuzumizakura: Garo,6.17,"Action, Demons, Fantasy, Magic, Supernatural",Unknown,Movie,1,"Oct 6, 2018",Unknown,"Studio VOLN, Studio M2",Original,7491,6839,,
3335,Haikara-san ga Tooru,7.16,"Drama, Historical, Romance, Shoujo, Slice of Life",Smart-san,TV,42,"Jun 3, 1978 to Mar 31, 1979",Summer 1978,Nippon Animation,Manga,2936,6840,,
37600,Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland,5.85,"Action, Sci-Fi, Slice of Life, Mecha",Unknown,Movie,1,"Jun 29, 2019",Unknown,"Zexcs, Studio A-CAT",Other,8683,6841,,
20907,Ookii 1 Nensei to Chiisana 2 Nensei,6.38,Adventure,The Big First-Grader and the Small Second-Grader,Movie,1,"Mar 1, 2014",Unknown,A-1 Pictures,Original,6508,6842,,
3222,Kiddy Grade: Maelstrom,7.11,"Action, Mecha, Sci-Fi, Super Power",Unknown,Movie,1,"Jun 23, 2007",Unknown,"Gonzo, Asread",Original,3157,6843,,
40197,Urashimasakatasen no Nichijou,5.96,"Slice of Life, Comedy, School",Unknown,TV,12,"Oct 2, 2019 to Dec 18, 2019",Fall 2019,Gainax Kyoto,Music,8366,6844,,
2394,Ma ga Ochiru Yoru,6.42,Hentai,The Night When Evil Falls,OVA,3,"Aug 25, 2006 to Dec 22, 2006",Unknown,Unknown,Light novel,Unknown,6845,,
2287,Kakutou Ryouri Densetsu Bistro Recipe,6.08,"Game, Adventure, Comedy, Fantasy, Shounen",Fighting Foodons,TV,26,"Dec 11, 2001 to Jun 25, 2002",Winter 2002,Group TAC,Manga,7889,6846,,
42414,Eternity: Shinya no Nurekoi Channel ♡,5.58,"Ecchi, Romance",Eternity:Sweet Love Story,TV,12,"Oct 5, 2020 to Dec 21, 2020",Fall 2020,Seven,Manga,9448,6847,,
1983,Black Jack: Futari no Kuroi Isha,7.22,Drama,Black Jack:The Two Doctors of Darkness,Movie,1,"Dec 17, 2005",Unknown,Tezuka Productions,Unknown,2669,6848,,
7573,Bakunyuu Bomb,6.16,Hentai,Unknown,OVA,3,"Oct 9, 2009 to Dec 15, 2009",Unknown,Unknown,Original,Unknown,6849,,
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,7.27,"Adventure, Comedy, Mystery, Police, Shounen",Unknown,Movie,1,"Jul 28, 2006",Unknown,Unknown,Unknown,2495,6850,,
1803,Dirty Pair: Lovely Angels yori Ai wo Komete,7.03,"Action, Adventure, Comedy, Police, Sci-Fi",Dirty Pair:With Love From the Lovely Angels,OVA,2,"Jan 1, 1987",Unknown,Sunrise,Light novel,3535,6851,,
8754,Tales of the Abyss Special Fan Disc,6.58,"Comedy, Slice of Life",Unknown,Special,2,"Dec 22, 2009",Unknown,Sunrise,Unknown,5505,6852,,
2029,Sirius no Densetsu,6.73,"Drama, Fantasy, Romance",The Sea Prince and the Fire Child,Movie,1,"Jul 18, 1981",Unknown,Sanrio,Book,4741,6853,,
865,Kikou Senki Dragonar,6.7,"Sci-Fi, Adventure, Space, Mecha",Metal Armor Dragonar,TV,48,"Feb 7, 1987 to Jan 30, 1988",Winter 1987,Sunrise,Original,4893,6854,,
17655,Mobile Suit Gundam AGE: Memory of Eden,6.64,"Action, Mecha, Military, Sci-Fi, Drama",Unknown,OVA,2,"Jul 26, 2013",Unknown,Sunrise,Unknown,5212,6855,,
2285,D.I.C.E.,6.33,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen",Unknown,TV,40,"Dec 6, 2005 to Sep 19, 2006",Winter 2006,Xebec,Unknown,6725,6856,,
34939,Tales of the Rays,5.99,"Game, Fantasy",Tales of the Rays,ONA,2,"Feb 17, 2017 to Jan 30, 2018",Unknown,Wit Studio,Game,8265,6857,,
13559,Lovely Day: Boku to Kanojo no Nana Nichikan,6.03,Hentai,Unknown,OVA,1,"Mar 23, 2012",Unknown,Unknown,Manga,Unknown,6858,,
31402,Soul Worker: Your Destiny Awaits,5.78,"Action, Fantasy, Sci-Fi",Unknown,ONA,5,"Mar 17, 2016 to Apr 5, 2016",Unknown,Larx Entertainment,Game,8916,6859,,
38491,Xing Chen Bian,7.58,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",Unknown,ONA,12,"Oct 5, 2018 to Dec 14, 2018",Unknown,Shanghai Foch Film Culture Investment,Novel,1351,6860,,
34552,Dream Festival! R,6.92,Music,Unknown,ONA,12,"Aug 23, 2017 to Nov 8, 2017",Unknown,Bandai Namco Pictures,Original,3920,6861,,
18755,Donyatsu,5.97,"Comedy, Sci-Fi, Seinen",Unknown,Movie,12,"Jun 1, 2013 to Dec 20, 2013",Unknown,Gathering,Manga,8339,6862,,
41132,Tokyo Autumn Session,7.57,Music,Tokyo Autumn Session,Music,1,"Jan 24, 2020",Unknown,CloverWorks,Music,1360,6863,,
16574,Yu☆Gi☆Oh! Zexal Special,6.15,"Action, Fantasy, Game, Shounen",Unknown,Special,1,"Sep 17, 2012",Unknown,Unknown,Manga,7557,6864,,
3223,Kiddy Grade: Truth Dawn,7.13,"Action, Mecha, Sci-Fi, Super Power",Unknown,Movie,1,"Sep 1, 2007",Unknown,"Gonzo, Asread",Original,3074,6865,,
